"asc_acc","asc_brk","speed_acc","speed_brk","nodv_acc","nodv_brk","dist_acc","dist_brk","time_acc","time_brk","asc_llc","asc_rlc","oldAge_llc","oldAge_rlc","oldAge_acc","oldAge_brk","speed_llc","speed_rlc","nodv_llc","nodv_rlc","dist_llc","dist_rlc","time_llc","time_rlc","pos_acc","pos_brk","pos_llc","pos_rlc","lambda_1","lambda_2","logLike"
2.37088788037647,8.9259550223814,-1.09170519068483,-2.2580330580357,0.274095527114526,-0.0980630487748162,-0.0245257286694031,0.0471631362552235,0.564713499817364,-1.27232915437754,-1.45686730907783,-13.3219841401424,0.504961315697142,-0.291251270589555,0.213153408780066,-0.141148157648852,-0.801209631512921,1.39351618632837,0.272896072868956,-0.0189819741985715,-0.0046857013726892,-0.0256046974769116,0.0605997056027025,0.485027424474585,-0.270512789845416,0.0364439784568174,-2.44825985707811,4.68563027359852,2.68062071253845,2.86573776305678,-13202.8705285603
2.38000494061553,8.91972131522934,-1.09458694229091,-2.25742690125477,0.274901703336415,-0.0988424879542221,-0.0245991174906898,0.0472035220560329,0.565781731510332,-1.27255022408965,-1.3506040412606,-13.2805377620497,0.502720549585304,-0.284532265133725,0.213218420578492,-0.141392079230254,-0.824266142998986,1.38571635408493,0.273367229229037,-0.0160493784398145,-0.00450530122509979,-0.0250162859330616,0.0539182032129033,0.465937368270887,-0.271248171765713,0.0371661762640744,-2.45659489184165,4.67950980627171,2.6860540046883,2.86668434509456,-13202.8598161012
2.38084952212128,8.91230356765858,-1.09644689520477,-2.25677159897208,0.275938016911053,-0.099715417578098,-0.0247373154156091,0.0472777477413196,0.568742533610285,-1.27441942069995,-1.27010846994419,-13.2547737956414,0.506073091167212,-0.282916384047631,0.214050827098881,-0.1420598383576,-0.842284362891547,1.38282005564554,0.274426997018519,-0.0139819515637226,-0.00447996163121929,-0.0244046420135757,0.0513441244071878,0.447245334435849,-0.273528950288245,0.0385256706679981,-2.46455953257724,4.66935193512356,2.69495442640037,2.86671339481503,-13202.8483226194
2.3597792088464,8.91023049233872,-1.0950479251942,-2.25790781318322,0.277306243047096,-0.100786375384992,-0.0249874662345366,0.0474555954882647,0.575146816928169,-1.2798179377007,-1.21573894849655,-13.259098352809,0.514526852413337,-0.287395843851817,0.215892925713408,-0.143399183052563,-0.855863868742012,1.38744178529576,0.27598822758297,-0.0130810140114389,-0.00459333614679796,-0.023921803295786,0.0528929419637939,0.433203547023555,-0.276982664935281,0.0403524677138433,-2.47384255117968,4.65713803303541,2.71087861118563,2.86946040715474,-13202.8340788841
2.29743932919752,8.91909729273259,-1.08712996558469,-2.26270874553702,0.279216149555037,-0.102198457961014,-0.0254315353217063,0.0477848185937463,0.587093699068491,-1.28981881373183,-1.18813369825529,-13.3131634128949,0.527686787835259,-0.298335683865058,0.218979896356075,-0.145678851437889,-0.865890233404242,1.40313406568327,0.278068641802864,-0.0134631578191944,-0.00482203977468665,-0.0237103030822113,0.058453670072724,0.427738589874456,-0.281124894954451,0.0425961974309542,-2.48728409120007,4.64516857557019,2.73892305253061,2.88001048232611,-13202.8143962893
2.17791263921819,8.94546836937657,-1.06996031337587,-2.27314695453772,0.281893283945177,-0.104153244673761,-0.026130544614575,0.0483153246739925,0.606045535106299,-1.30515236897711,-1.19381712643054,-13.4345729912091,0.543587264069507,-0.314377210602922,0.223240998375255,-0.148962070321074,-0.871879919379499,1.43206897346001,0.280412730985398,-0.0151503954632492,-0.00506314712475459,-0.0239479664605208,0.0661569720226565,0.435817504759277,-0.285050870986938,0.0450225250769045,-2.50798238713401,4.63824597704,2.78288346428808,2.90432120812431,-13202.7887682632
2.02259204118636,8.98460556878675,-1.04642165563276,-2.28742128826564,0.284923921139844,-0.106379953499885,-0.0269550433794297,0.0489178686644423,0.627960098774286,-1.32133880388273,-1.23084372205795,-13.5952299222874,0.555817963513708,-0.328127588026143,0.227368229478888,-0.152312011507798,-0.872964928636325,1.46588025400414,0.282107202051504,-0.0172672482800703,-0.00512109272079117,-0.0246328188312228,0.0710176253531977,0.456755966630424,-0.287159950027868,0.046975018215169,-2.53440165188011,4.64222787480568,2.8343027127694,2.94085351409536,-13202.76335483
1.89956325733859,9.01711650903927,-1.02738775605902,-2.29907520476995,0.287371391368437,-0.108243956179927,-0.0275885156588257,0.0493462512754722,0.644015695741003,-1.33149446567401,-1.27307112867692,-13.7087163775302,0.558763168263156,-0.331374501602907,0.229650141642365,-0.154293585403507,-0.870831258106706,1.48637799343994,0.282399783257825,-0.018243967118797,-0.00491652987303937,-0.025303331535099,0.0692158251900501,0.476674864368335,-0.287168096665693,0.0479533788556903,-2.55809230284455,4.65404258007775,2.87343108631666,2.97400275908355,-13202.7467300503
1.83883717035466,9.03117447837843,-1.01822826358589,-2.30461804731617,0.28892412315174,-0.109487778554255,-0.0279305757446935,0.0495374143670422,0.651871245718069,-1.33498195808447,-1.30513673729244,-13.7356253281876,0.555334317811194,-0.326238124777053,0.230265254344982,-0.154858376245687,-0.866928901780515,1.48856933111584,0.281836783918974,-0.0178658005950773,-0.00467042860742812,-0.0255830722284836,0.0647844678296676,0.485100492988971,-0.28679107136596,0.0484139093593331,-2.57319676535736,4.66311793200689,2.89408401377362,2.99145777777047,-13202.7380599118
1.80500899500184,9.03453992714505,-1.01384410458891,-2.30706294475,0.290297512735038,-0.110614804586243,-0.0281823922667608,0.0496541821969434,0.657174170429905,-1.33664266542231,-1.3439159396093,-13.7057822791886,0.549879282850161,-0.317755672617224,0.230522006308429,-0.155003072166167,-0.859420843610959,1.47986836458689,0.280991895494886,-0.0169595937793645,-0.00451307160874259,-0.0255913409810916,0.0615802131295103,0.486204896677475,-0.287219921290632,0.0490912991982037,-2.58464438670555,4.66731613373677,2.90895940146054,2.99867228284326,-13202.7310474661
1.77458254553789,9.03124766253619,-1.01094574604787,-2.30822975232616,0.292006802385935,-0.111988840276788,-0.02848451305071,0.0497939319349021,0.663669389451676,-1.33918613580632,-1.41152760741817,-13.6179291710032,0.543399393878431,-0.306859443148825,0.231177964545945,-0.155302306238385,-0.844289682741735,1.46016108892894,0.279877742728674,-0.0159056311038868,-0.00451331650599299,-0.0253826751122488,0.0616982711474014,0.482210704135711,-0.289143457469572,0.0505117374765825,-2.59624447052565,4.66639114803525,2.92694335259423,2.99836657734462,-13202.7227658472
1.742891350995,9.02469793080849,-1.0086117000174,-2.30887200646954,0.293784330953743,-0.113356395621112,-0.0288314817960582,0.0499852992336165,0.671874868271304,-1.34402090539505,-1.5070012893977,-13.4824068899786,0.538793388795482,-0.29801046928654,0.232678204881805,-0.156157488626225,-0.82201930592791,1.43240819126741,0.278803143739776,-0.0153696545525203,-0.00477962215104388,-0.0249901716960441,0.0679229422364653,0.474026521014207,-0.292590368371904,0.0526429746055964,-2.60576208241645,4.65954941356494,2.94841384544575,2.99034520224632,-13202.714300926
1.70915993451501,9.02128971302035,-1.00579414694566,-2.31008614122697,0.295095517543084,-0.114290289481616,-0.029153872844658,0.0502067078932317,0.680446147747499,-1.35072192504191,-1.60444678330292,-13.344578817923,0.538328183286585,-0.29551920345869,0.234836369204612,-0.157585047769064,-0.799192890266967,1.40560591126945,0.2781770955021,-0.015683804539686,-0.00526759259881082,-0.0245403649634898,0.0795922474955446,0.464136917979473,-0.29624361950683,0.0547812694668232,-2.61045682922256,4.65036896785961,2.96949046124376,2.97940246600555,-13202.7073056238
1.7091615249206,9.02128716706383,-1.00578669240229,-2.31009783069898,0.295097696241862,-0.114293613306692,-0.0291188790741257,0.0501637333867269,0.680447315877464,-1.35072362623297,-1.60444509934132,-13.3445796559084,0.538328824399732,-0.295519906537384,0.234837162765951,-0.157586135190615,-0.799185273505826,1.40560205463007,0.278180855223395,-0.0156856343557145,-0.00524393880752477,-0.0245800912683115,0.0795933208354986,0.464135416557097,-0.296243304715143,0.0547808673124222,-2.61045621419576,4.65036882426364,2.96949146480437,2.97940235054017,-13202.7061396702
1.70916228141623,9.02128627936909,-1.00578313489933,-2.31010189049044,0.295098667849823,-0.114294567607523,-0.029102351296427,0.0501658053245495,0.680447841764838,-1.35072368944586,-1.60444428860187,-13.3445800462641,0.538329133614666,-0.295520247511006,0.234837544839959,-0.157586572959001,-0.799181607634172,1.40560025774739,0.278182665007288,-0.0156864910856977,-0.0052331799864702,-0.0245985575077105,0.0795938175218495,0.464134717555825,-0.296243156172378,0.0547807012216962,-2.61045590763459,4.65036878382126,2.96949214108764,2.97940229264706,-13202.705663663
1.70917007813252,9.02126668102577,-1.00574528836393,-2.31019139642913,0.295100642517541,-0.114317632169742,-0.0291593031244605,0.0501951621768989,0.680443489112948,-1.35072627048481,-1.60442743376773,-13.344587073895,0.538335560201682,-0.295527146705141,0.234843166356469,-0.157596165205179,-0.799105413972664,1.40556789003108,0.278220269504756,-0.0157021632491821,-0.005017162377288,-0.0249282229940674,0.0796039097937996,0.464122154861077,-0.296241044007461,0.0547767449925212,-2.61044928731702,4.65036935128925,2.96949919747151,2.97940143922713,-13202.7042310697
1.70919683730061,9.02122489307769,-1.00561707728038,-2.31038249444461,0.295117964974632,-0.114364173499511,-0.0291497908642613,0.0502185111049625,0.680438213866236,-1.35073424088908,-1.60439201756799,-13.3445873593858,0.53834922111637,-0.295541758026738,0.234860409485115,-0.157617913832699,-0.79894579044836,1.40556640551779,0.278297437914587,-0.0157085585827676,-0.00491719955016378,-0.0248558045687705,0.0796132026666135,0.464122860733454,-0.296240114596358,0.054759678989348,-2.61042791463277,4.65039587167309,2.96952911209681,2.97940077824061,-13202.7037804607
1.70920017200674,9.02122428422933,-1.00560147037675,-2.31038537374632,0.295122518636606,-0.114364209817246,-0.0290859078252402,0.0502048977311576,0.680440331171462,-1.35073499979605,-1.60439130103496,-13.3445876269385,0.538349556874593,-0.295542816225208,0.234862009896875,-0.157618615814408,-0.798942674366727,1.40556516958399,0.278298936569887,-0.0157094749589245,-0.0049794945825823,-0.024856000763313,0.0796112699298562,0.464122716548565,-0.296240010194224,0.0547586532661472,-2.61042641128357,4.65039785300161,2.96953358473289,2.97939970383011,-13202.703506445
1.70920148820232,9.02122244890315,-1.00559513965007,-2.31039381369232,0.29512312879684,-0.114366461203751,-0.0290976703118858,0.0501765211391892,0.680439617866501,-1.35073639049711,-1.60438985328743,-13.3445873156441,0.538350127868775,-0.295543543405956,0.234862904301659,-0.157619627521546,-0.798936180388781,1.40556659196571,0.278302061205559,-0.0157091786850512,-0.00499310879487693,-0.0248330498892805,0.0796110674254723,0.464123438100915,-0.296240090487,0.0547576095508394,-2.61042516966981,4.65039981976386,2.96953534412728,2.97939952820378,-13202.7029666279
1.70920189419238,9.02122254469572,-1.00559299783176,-2.31039338362519,0.295121946956058,-0.114365933733808,-0.0291422247353844,0.0502003993544556,0.680437668571135,-1.3507359573376,-1.60438916169463,-13.3445875490541,0.538350426057825,-0.295544259086635,0.234863416427612,-0.157620004092687,-0.798933127504866,1.40556551266748,0.278303602583727,-0.0157098565549362,-0.00502248921777117,-0.0248355104789837,0.0796102357908713,0.464123264749152,-0.296240139434628,0.0547570421596321,-2.61042418734792,4.65040101551441,2.9695371418117,2.97939890743092,-13202.702415165
1.70920862804419,9.02122164197861,-1.00556087601964,-2.31039775934765,0.295126852210362,-0.114365310913752,-0.0291345307528533,0.0501925516310563,0.680436810368004,-1.35073762078044,-1.60438504878082,-13.344588462902,0.538352141422022,-0.29554781837165,0.234867408118849,-0.157622189634368,-0.798914861541195,1.40556128496249,0.278312748275112,-0.015712777553156,-0.00514037290150383,-0.0248340344602348,0.07960713452894,0.464122872398679,-0.296239978085464,0.0547539691616769,-2.61041920432139,4.65040721625497,2.96954932220035,2.97939620685977,-13202.7020865412
1.70921512375427,9.02122034668599,-1.00552969009697,-2.31040392947806,0.295130515016898,-0.114365176491529,-0.0291346084142886,0.0502014329480259,0.680435487811442,-1.35073893471031,-1.60437827647181,-13.3445886354811,0.538354792644693,-0.295551464663784,0.234871455823862,-0.157624748434917,-0.798884467597434,1.40556045735017,0.27832796888178,-0.0157142339936436,-0.00515413101194789,-0.0247935223080112,0.0796079733186559,0.464123856821534,-0.296239802530265,0.0547506376684977,-2.61041381791925,4.65041422232902,2.96956180459342,2.97939489193673,-13202.701842601
1.70921512375427,9.02122034668599,-1.00552969009697,-2.31040392947806,0.295130515016898,-0.114365176491529,-0.0291346084142886,0.0502014329480259,0.680435487811442,-1.35073893471031,-1.60437827647181,-13.3445886354811,0.538354792644693,-0.295551464663784,0.234871455823862,-0.157624748434917,-0.798884467597434,1.40556045735017,0.27832796888178,-0.0157142339936436,-0.00515413101194789,-0.0247935223080112,0.0796079733186559,0.464123856821534,-0.296239802530265,0.0547506376684977,-2.61041381791925,4.65041422232902,2.96956180459342,2.97939489193673,-13202.701842601
1.70921512375427,9.02122034668599,-1.00552969009697,-2.31040392947806,0.295130515016898,-0.114365176491529,-0.0291346084142886,0.0502014329480259,0.680435487811442,-1.35073893471031,-1.60437827647181,-13.3445886354811,0.538354792644693,-0.295551464663784,0.234871455823862,-0.157624748434917,-0.798884467597434,1.40556045735017,0.27832796888178,-0.0157142339936436,-0.00515413101194789,-0.0247935223080112,0.0796079733186559,0.464123856821534,-0.296239802530265,0.0547506376684977,-2.61041381791925,4.65041422232902,2.96956180459342,2.97939489193673,-13202.701842601
1.70926184796283,9.0204633019542,-1.00545014776166,-2.31063645874558,0.295130423453591,-0.114365271565795,-0.0291347194488565,0.050201371145442,0.680430895985517,-1.35075193854131,-1.60430006215511,-13.3450837530061,0.538358170455035,-0.295552680459602,0.234872127495718,-0.157625026069445,-0.798797141327049,1.40553494206109,0.278333327303007,-0.0157142362565837,-0.00515412460613629,-0.0247934956352889,0.0796080612865996,0.464123819323931,-0.296239706277461,0.0547506037980549,-2.61028211895625,4.65088799920176,2.96989112562825,2.97937023352766,-13202.7018358509
