"asc_acc","asc_brk","speed_acc","speed_brk","nodv_acc","nodv_brk","dist_acc","dist_brk","time_acc","time_brk","asc_lc","speed_lc","nodv_lc","dist_lc","time_lc","pos_acc","pos_brk","pos_lc","logLike"
4.30456802288092,6.19379204722181,-0.896817006399593,-1.23022129624088,0.07453323824737,-0.0326219583605668,-0.0074451965343116,0.0183760446160673,0.159941727367574,-0.500678460808492,-5.11907841390363,0.456318028030902,-0.00288472178617682,-0.00417015206423328,0.106851615950869,-0.120424637760082,0.0182947037112059,2.11208366356958,-13768.3553028219
4.16272763164014,6.25054138587978,-0.866539362423816,-1.24580523964076,0.0704076158196573,-0.0293599938959836,-0.00849900236805046,0.0177971312239306,0.196310984334931,-0.487285671639937,-5.04356939905682,0.448578649938691,0.0280608633186246,-0.00758733265521419,0.144996224777935,-0.133605510972682,0.00706963678828215,2.05482182131041,-13765.8231043954
4.30856953183259,6.24505051426324,-0.901458248546878,-1.24800931841538,0.07331633456058,-0.0264079728623828,-0.00824302483384271,0.0174492339893166,0.195477309066431,-0.475925830734271,-4.87660287609215,0.420553336979984,0.0709236751138798,-0.0131966878797608,0.235955540834529,-0.134993156781746,0.00521368989176436,2.00958406098091,-13764.5083765329
4.37275049919291,6.23387955309002,-0.915102719988601,-1.24542848595036,0.0726414886832539,-0.0266505675059147,-0.00779430307147236,0.0176972699394768,0.183203486505013,-0.482386753702259,-4.78494326569997,0.399801790311611,0.0779840414448621,-0.0150680779835753,0.281220001506886,-0.13712966652531,0.00378779366308541,2.02265621500419,-13764.3792340113
4.4212509379162,6.24624315027752,-0.925535554515606,-1.24776831792456,0.0733181975704745,-0.0268289100142994,-0.00755991766059022,0.0177582820686205,0.17574063541992,-0.483443311988616,-4.72034278271455,0.383263485938425,0.0831740915819475,-0.0166628243286021,0.324922122779611,-0.135478725845509,0.00480011855988622,2.03284480849654,-13764.3399541406
4.41663200151782,6.24976766972357,-0.924319135395717,-1.24832869604698,0.0730790973746545,-0.0268840350383178,-0.00754902031241595,0.0178045293102411,0.174781902790422,-0.485279155018308,-4.72241135776975,0.383309427956821,0.0830922402602768,-0.0169763089547821,0.333004850106978,-0.135963793975184,0.00448180427141517,2.03470315064859,-13764.3347208757
4.40980156143227,6.25462765552837,-0.922732996273091,-1.24924456625442,0.0730091525165604,-0.0269450017215393,-0.00761396107899301,0.0177733744686088,0.176043279273682,-0.484766095726543,-4.74578100220059,0.387858203774542,0.0833140213695648,-0.0174310794484694,0.343427202458072,-0.136053514014729,0.00435763060390014,2.03649646409472,-13764.3294668956
4.40606060927669,6.25384390899573,-0.921947760643202,-1.24907298540251,0.0730788747215625,-0.0268557764303801,-0.00764669691695186,0.0177571982052436,0.176864118932525,-0.484505774773136,-4.78054660857437,0.395247643044911,0.0835726678361966,-0.0177076559940591,0.348109932063307,-0.136087834871047,0.00434103290357304,2.03791777804061,-13764.326491432
4.40631093798287,6.25013385604642,-0.922063994360476,-1.2483054726048,0.073101271240787,-0.026884019434919,-0.00765642572107363,0.0177405777904981,0.177453660281226,-0.483850083556269,-4.80769366387701,0.40114243995294,0.0838716308543244,-0.0177954267819039,0.348536503548201,-0.135960985606473,0.00446895027642702,2.03891239318735,-13764.3254111391
4.40722710775379,6.24813027840426,-0.922297973812077,-1.24790246636147,0.0731553470906192,-0.0268371078031539,-0.00764166620347435,0.0177446434834227,0.177207824534874,-0.483886154800561,-4.81458913376278,0.402663395067097,0.0840347217854417,-0.0177594406771389,0.347199120665696,-0.135861738680531,0.00456854112002578,2.03917756212855,-13764.3252929227
4.40722710775379,6.24813027840426,-0.922297973812077,-1.24790246636147,0.0731553470906192,-0.0268371078031539,-0.00764166620347435,0.0177446434834227,0.177207824534874,-0.483886154800561,-4.81458913376278,0.402663395067097,0.0840347217854417,-0.0177594406771389,0.347199120665696,-0.135861738680531,0.00456854112002578,2.03917756212855,-13764.3252929227
4.40722710775379,6.24813027840426,-0.922297973812077,-1.24790246636147,0.0731553470906192,-0.0268371078031539,-0.00764166620347435,0.0177446434834227,0.177207824534874,-0.483886154800561,-4.81458913376278,0.402663395067097,0.0840347217854417,-0.0177594406771389,0.347199120665696,-0.135861738680531,0.00456854112002578,2.03917756212855,-13764.3252929227
4.40723154959529,6.24812528015293,-0.922297152756628,-1.24790315089711,0.0731553477804478,-0.0268371082068071,-0.00764166583891339,0.0177446478194286,0.177207832184369,-0.48388605762827,-4.81458088376976,0.402663673089772,0.0840347284867482,-0.017759435572553,0.347199186993763,-0.135861738468591,0.00456854111906845,2.03917824595854,-13764.3252927105
